EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,Division,DOB,State,JobFunctionDescription,LocationCode,MaritalDesc,Performance Score,Current Employee Rating,Age,Seniority,Engagement_Score,Satisfaction_Score,WorkLife_Score,Survey_Count,Training_Count,Training_Pass_Rate,Total_Training_Cost,Avg_Training_Days,Is_Active,Employment_Duration,Start_Year,Start_Month,Start_Quarter,Age_Band,Engagement_Composite,Performance_Num,Attrition_Risk_Flag,Training_Cost_Per_Day,Low_Training_Flag,PayZone_Num,GenderCode_Female,GenderCode_Male,RaceDesc_Asian,RaceDesc_Black,RaceDesc_Hispanic,RaceDesc_Other,RaceDesc_White,DepartmentType_Admin Offices,DepartmentType_Executive Office,DepartmentType_IT/IS,DepartmentType_Production       ,DepartmentType_Sales,DepartmentType_Software Engineering,EmployeeType_Contract,EmployeeType_Full-Time,EmployeeType_Part-Time,Generation_Boomer,Generation_Gen X,Generation_Gen Z,Generation_Millennial,Hiring_Season_Fall,Hiring_Season_Spring,Hiring_Season_Summer,Hiring_Season_Winter,Age_scaled,Seniority_scaled,Employment_Duration_scaled,Engagement_Composite_scaled,Training_Count_scaled,Total_Training_Cost_scaled,Training_Pass_Rate_scaled,IF_Score,IF_Anomaly,IF_Raw_Score,DBSCAN_Label,DBSCAN_Anomaly,Anomaly_Score,High_Risk_Anomaly,Gender,Race,High_Perf,Training_Success,Attrition
2871,Tania,Taylor,2022-03-11,2022-08-02,Production Technician I,Christina Smith,tania.taylor@bilearner.com,NEL,Active,ZONE A,Part-Time,Resignation,Nothing it prepare imagine big.,Catv,1953-04-27,MA,Project Manager,46150,Divorced,Fully Meets,5,72.9,4.0,2.0,5.0,2.0,1,1,0.0,900.02,5.0,False,0.39,2022,3,1,60+,3.05,3,0,180.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1.0390688827904302,-0.7813111938975134,-1.222653346894465,0.0832717915538912,0.0,1.2972084291593753,-0.5717049309608219,1,0,0.1399453369573664,0,0,0,0,Male,Hispanic,0,0,1
2872,Greta,Horne,2020-06-29,2021-05-20,Production Technician I,Steven Myers,greta.horne@bilearner.com,PL,Active,ZONE B,Full-Time,Voluntary,Certain nation hot sense enjoy.,Wireline Construction,1967-12-03,MA,Operator,97145,Married,Fully Meets,2,58.3,5.7,3.0,5.0,1.0,1,1,1.0,573.84,3.0,False,0.89,2020,6,2,50-60,3.2,3,0,191.28,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.2135509378013432,0.3950149231472172,-1.0029271306185297,0.263817713978613,0.0,0.057799453910616,1.7491540580546934,1,0,0.1168028348823491,1,0,0,0,Male,Hispanic,0,1,1
2873,Jordyn,Snyder,2022-03-28,,Production Technician I,Scott Brown,jordyn.snyder@bilearner.com,BPC,Active,ZONE A,Full-Time,Unk,Still Employed,Field Operations,1998-09-12,MA,Supervisor,92640,Divorced,Fully Meets,4,27.5,4.0,4.0,2.0,3.0,1,1,0.0,801.16,2.0,True,3.98,2022,3,1,<30,3.05,3,0,400.58,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.5279526721756338,-0.7813111938975134,0.35498088596675,0.0832717915538912,0.0,0.9215631679750832,-0.5717049309608219,1,0,0.1401593975873756,0,0,0,0,Male,Hispanic,0,0,0
2874,Alex,Collins,2022-02-14,,Production Technician I,Tracy Scott,alex.collins@bilearner.com,CCDR,Active,ZONE A,Full-Time,Unk,Still Employed,Fielders,1953-12-12,MA,Engineer,26011,Divorced,Fully Meets,1,72.3,4.1,3.0,5.0,1.0,1,1,1.0,107.25,5.0,True,4.09,2022,2,1,60+,3.2,3,0,21.45,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1.0051434877908785,-0.712115539953706,0.4033206535474556,0.263817713978613,0.0,-1.715135225595542,1.7491540580546934,1,0,0.0336956529799811,1,0,0,0,Male,White,0,1,0
2875,Harley,Walker,2020-12-25,2021-09-13,Production Technician I,Wanda Murray,harley.walker@bilearner.com,SVG,Active,ZONE C,Temporary,Involuntary,Keep many else little argue full the.,General - Con,1981-06-03,MA,Administrative,60773,Divorced,Fully Meets,4,44.8,5.2,3.0,5.0,4.0,1,1,0.0,892.56,1.0,False,0.72,2020,12,4,40-50,3.95,3,0,892.56,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.5497704496885656,0.0490366534281788,-1.0776340441523475,1.1665473261022197,0.0,1.268862145036021,-0.5717049309608219,1,0,0.1327408775697781,0,0,0,0,Female,Black,0,0,1
2876,Luka,Novak,2023-04-27,,Production Technician I,Kim Berry,luka.novak@bilearner.com,EW,Active,ZONE A,Temporary,Unk,Still Employed,Field Operations,1957-04-09,MA,Warehouse Technician,91201,Divorced,Fully Meets,4,68.9,2.9,3.0,3.0,2.0,1,1,0.0,429.89,1.0,True,2.9,2023,4,2,60+,2.75,3,0,429.89,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.8128995827934202,-1.5424633872793978,-0.1196277411892701,-0.2778200532955512,0.0,-0.489177436110412,-0.5717049309608219,1,0,0.1416545097021119,0,0,0,0,Female,Asian,0,0,0
2877,Skylar,Riggs,2022-11-11,2022-12-07,Production Technician I,Emily Jennings,skylar.riggs@bilearner.com,MSC,Active,ZONE B,Part-Time,Resignation,Food fire property exist southern audience.,Project Management - Con,1944-12-28,MA,Manager,51590,Widowed,Fully Meets,2,81.2,3.4,2.0,4.0,1.0,1,1,0.0,664.5,4.0,False,0.07,2022,11,4,60+,2.45,3,0,166.12,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1.508370180284226,-1.1964851175603597,-1.3632781253110635,-0.6389118981449936,0.0,0.4022866011791564,-0.5717049309608219,1,0,0.1238811103319484,0,0,0,0,Female,Asian,0,0,1
2878,Shania,Barrera,2021-05-04,2021-10-12,Production Technician I,Michael Hopkins,shania.barrera@bilearner.com,TNS,Active,ZONE A,Part-Time,Resignation,Back worker why young worry human.,General - Sga,1957-08-11,MA,Contracts,26501,Married,Fully Meets,2,68.6,4.9,2.0,3.0,3.0,1,1,0.0,925.8,5.0,False,0.44,2021,5,2,60+,2.6,3,0,185.16,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.7959368852936438,-0.158550308403244,-1.2006807252668714,-0.4583659757202724,0.0,1.395166499494506,-0.5717049309608219,1,0,0.1465655668780251,0,0,0,0,Male,Black,0,0,1
2879,Trystan,Fernandez,2018-12-20,,Production Technician I,Cory Freeman,trystan.fernandez@bilearner.com,PYZ,Active,ZONE A,Full-Time,Unk,Still Employed,Executive,1962-11-15,MA,Vp,97759,Married,Fully Meets,2,63.3,7.2,1.0,5.0,2.0,1,1,0.0,118.94,3.0,True,7.25,2018,12,4,60+,2.65,3,0,39.65,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.4962625627976058,1.4329497323043323,1.7919903404113666,-0.3981840015786988,0.0,-1.6707159144156476,-0.5717049309608219,1,0,0.100108642619698,0,0,0,0,Male,Black,0,0,0
2880,Aimee,Berg,2021-06-11,2022-12-03,Production Technician I,Rodney Grant,aimee.berg@bilearner.com,WBL,Active,ZONE A,Temporary,Retirement,Produce seek result he political alone form.,General - Con,2000-08-21,MA,Safety Manager,89647,Single,Fully Meets,4,25.6,4.8,1.0,1.0,2.0,1,1,0.0,932.34,4.0,False,1.48,2021,6,2,<30,1.25,3,0,233.08,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-1.6353830896742134,-0.2277459623470521,-0.7436501954129261,-2.0832792775427644,0.0,1.420016995227313,-0.5717049309608219,1,0,0.047682618636331,0,0,0,0,Female,Black,0,0,1
2881,Kyson,Scott,2023-06-07,,Production Technician I,Marcus Lloyd,kyson.scott@bilearner.com,NEL,Active,ZONE B,Full-Time,Unk,Still Employed,Field Operations,1956-04-22,MA,Laborer,19510,Divorced,Fully Meets,4,69.9,2.8,5.0,4.0,1.0,1,1,0.0,624.59,1.0,True,2.78,2023,6,2,60+,3.65,3,0,624.59,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.8694419077926727,-1.6116590412232057,-0.1723620330954946,0.8054554812527766,0.0,0.2506377808892001,-0.5717049309608219,1,0,0.1189030668453526,0,0,0,0,Male,Asian,0,0,0
2882,Lamar,Kirk,2019-05-21,2020-01-05,Production Technician I,Peter Norton,lamar.kirk@bilearner.com,PL,Voluntarily Terminated,ZONE B,Full-Time,Retirement,Since step style stage sound it.,Shop (Fleet),1978-11-29,MA,Welder,85827,Widowed,Fully Meets,4,47.3,6.8,3.0,2.0,5.0,1,1,0.0,835.35,4.0,False,0.63,2019,5,2,40-50,3.15,3,0,208.84,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.4084146371904343,1.1561671165291014,-1.117184763082016,0.2036357398370388,0.0,1.0514773039238083,-0.5717049309608219,1,0,0.1547987094985747,0,0,0,0,Male,Asian,0,0,1
2883,Slade,Lynn,2019-03-01,,Production Technician II,Ashley Pearson,slade.lynn@bilearner.com,CCDR,Active,ZONE C,Full-Time,Unk,Still Employed,General - Con,1960-07-02,MA,Operator,74091,Married,Fully Meets,4,65.7,7.1,4.0,3.0,4.0,1,1,0.0,597.63,4.0,True,7.05,2019,3,1,60+,3.65,3,0,149.41,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0.631964142795812,1.3637540783605242,1.7040998539009922,0.8054554812527766,0.0,0.1481959819661925,-0.5717049309608219,1,0,0.1444151080506825,0,0,0,0,Male,Hispanic,0,0,0
2884,Riley,Leon,2022-02-26,,Production Technician II,Larry Lewis,riley.leon@bilearner.com,SVG,Active,ZONE A,Part-Time,Unk,Still Employed,Wireline Construction,1979-09-14,MA,Technician,76359,Married,Fully Meets,2,46.5,4.1,3.0,2.0,4.0,1,1,1.0,974.28,4.0,True,4.06,2022,2,1,40-50,2.9,3,0,243.57,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.4536484971898361,-0.712115539953706,0.3901370805708994,-0.0972741308708299,0.0,1.5793793485964127,1.7491540580546934,1,0,0.0702114397810265,1,0,0,0,Male,Other,0,1,0
2885,Humberto,Yoder,2022-04-14,2022-10-10,Production Technician II,Kelli Blair,humberto.yoder@bilearner.com,EW,Leave of Absence,ZONE B,Part-Time,Voluntary,Partner fact hand bag management woman.,Field Operations,1977-01-27,MA,Groundman,61247,Single,Fully Meets,1,49.1,3.9,1.0,5.0,5.0,1,1,1.0,176.13,1.0,False,0.49,2022,4,2,40-50,3.4,3,0,176.13,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.3066384521917795,-0.8505068478413211,-1.178708103639278,0.5045456105449078,0.0,-1.4534070687032294,1.7491540580546934,1,0,0.0670713259196454,1,0,0,0,Male,Asian,0,1,1
2886,Michelle,Pearson,2020-08-06,,Production Technician II,Terry Bautista,michelle.pearson@bilearner.com,MSC,Active,ZONE A,Temporary,Unk,Still Employed,Field Operations,1983-10-30,MA,Supervisor,93231,Married,Fully Meets,2,42.4,5.6,5.0,5.0,1.0,1,1,0.0,263.04,4.0,True,5.62,2020,8,3,40-50,4.0,3,0,65.76,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.6854720296867715,0.3258192692034091,1.0756828753518175,1.2267293002437931,0.0,-1.1231690588961605,-0.5717049309608219,1,0,0.1303170353602029,0,0,0,0,Male,Asian,0,0,0
2887,Natalya,Reyes,2020-01-28,2022-02-15,Production Technician II,Dylan Allen,natalya.reyes@bilearner.com,TNS,Voluntarily Terminated,ZONE A,Temporary,Voluntary,Kind thank nothing say cold stop bill science.,Shop (Fleet),1987-04-27,MA,Shop,22862,Married,Fully Meets,5,38.9,6.1,5.0,1.0,1.0,1,1,0.0,411.52,5.0,False,2.05,2020,1,1,30-40,2.6,3,0,82.3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-0.8833701671841553,0.6717975389224475,-0.49316230885836,-0.4583659757202724,0.0,-0.5589792108216749,-0.5717049309608219,1,0,0.1645859696483033,0,0,0,0,Female,Black,0,0,1
2888,Celia,Mcpherson,2021-04-17,2022-03-18,Production Technician II,Thomas Reed,celia.mcpherson@bilearner.com,PYZ,Future Start,ZONE A,Temporary,Retirement,Stock usually public summer expert.,Wireless,1983-04-26,MA,Foreman,74469,Widowed,Fully Meets,5,42.9,4.9,5.0,2.0,5.0,1,1,0.0,119.5,4.0,False,0.92,2021,4,2,40-50,3.95,3,0,29.88,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.6572008671871452,-0.158550308403244,-0.9897435576419736,1.1665473261022197,0.0,-1.668588043221401,-0.5717049309608219,1,0,0.1009000918747892,0,0,0,0,Female,White,0,0,1
2889,Matias,Barton,2019-09-29,2023-06-28,Production Technician II,Brian Castillo,matias.barton@bilearner.com,WBL,Future Start,ZONE A,Temporary,Resignation,Such minute might federal college.,Fielders,1988-10-25,MA,Engineer,53693,Single,Fully Meets,1,37.4,6.5,2.0,2.0,1.0,1,1,1.0,817.04,2.0,False,3.75,2019,9,3,30-40,1.75,3,0,408.52,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-0.968183654683034,0.9485801546976784,0.2539068264798197,-1.4814595361270266,0.0,0.9819035154119288,1.7491540580546934,1,0,0.0510838592681358,1,0,0,0,Female,Hispanic,0,1,1
2890,Caitlyn,Vaughan,2022-10-07,,Production Technician I,Christopher Ball,caitlyn.vaughan@bilearner.com,TNS,Active,ZONE A,Full-Time,Unk,Still Employed,General - Sga,1988-07-20,MA,Director,89622,Single,Fully Meets,2,37.7,3.4,3.0,5.0,5.0,1,1,0.0,838.84,5.0,True,3.45,2022,10,4,30-40,4.2,3,0,167.77,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.951220957183258,-1.1964851175603597,0.1220710967142587,1.4674571968100885,0.0,1.064738501187951,-0.5717049309608219,1,0,0.1074996685661242,0,0,0,0,Male,Black,0,0,0
2891,Addyson,Pollard,2021-08-11,2021-11-07,Production Technician I,Andrew Bass,addyson.pollard@bilearner.com,PYZ,Active,ZONE A,Temporary,Resignation,House gun series live environmental.,Wireline Construction,1995-08-16,MA,Laborer,7700,Widowed,Fully Meets,1,30.6,4.6,5.0,2.0,3.0,1,1,0.0,767.51,4.0,False,0.24,2021,8,3,30-40,3.45,3,0,191.88,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.352671464677951,-0.3661372702346676,-1.2885712117772457,0.5647275846864819,0.0,0.7937009078208104,-0.5717049309608219,1,0,0.1498012605715903,0,0,0,0,Male,Black,0,0,1
2892,Laila,Wiggins,2021-04-10,2022-11-01,Production Technician I,Gregory Lee,laila.wiggins@bilearner.com,WBL,Active,ZONE A,Full-Time,Resignation,Sure truth clear father experience can.,Catv,1960-12-06,MA,Lineman,26250,Divorced,Fully Meets,2,65.3,4.9,2.0,1.0,5.0,1,1,1.0,990.52,5.0,False,1.56,2021,4,2,60+,2.4,3,0,198.1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.6093472127961108,-0.158550308403244,-0.7084940008087764,-0.6990938722865677,0.0,1.6410876132295595,1.7491540580546934,1,0,0.0646934708090025,1,0,0,0,Male,Hispanic,0,1,1
2893,Terrance,Wiggins,2022-02-24,,Production Technician I,Tasha Porter,terrance.wiggins@bilearner.com,NEL,Active,ZONE A,Temporary,Unk,Still Employed,Field Operations,1945-01-25,MA,Foreman,73855,Divorced,Fully Meets,2,81.1,4.1,3.0,1.0,1.0,1,1,0.0,205.24,5.0,True,4.07,2022,2,1,60+,1.8,3,0,41.05,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1.5027159477843002,-0.712115539953706,0.3945316048964185,-1.4212775619854527,0.0,-1.3427957643023114,-0.5717049309608219,1,0,0.075544404548442,0,0,0,0,Male,White,0,0,0
2894,Aliza,Pace,2022-07-01,,Production Technician I,Michael Jenkins,aliza.pace@bilearner.com,PL,Active,ZONE B,Full-Time,Unk,Still Employed,Field Operations,1949-07-22,MA,Foreman,34327,Single,Fully Meets,4,76.7,3.7,1.0,4.0,4.0,1,1,0.0,203.06,5.0,True,3.72,2022,7,3,60+,2.8,3,0,40.61,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1.2539297177875897,-0.9888981557289364,0.2407232535032637,-0.2176380791539776,0.0,-1.3510792628799138,-0.5717049309608219,1,0,0.1252305588739373,0,0,0,0,Male,White,0,0,0
2895,Mauricio,Stein,2023-04-04,2023-06-20,Production Technician I,Darlene Chambers,mauricio.stein@bilearner.com,BPC,Terminated for Cause,ZONE A,Temporary,Voluntary,Baby growth reality western director.,Field Operations,1998-04-11,MA,Top Hand,9647,Married,Fully Meets,2,27.9,3.0,1.0,2.0,5.0,1,1,0.0,555.6,4.0,False,0.21,2023,4,2,<30,2.35,3,0,138.9,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.5053357421759328,-1.47326773333559,-1.3017547847538016,-0.7592758464281413,0.0,-0.0115083507019824,-0.5717049309608219,1,0,0.11555933293125,0,0,0,0,Male,Asian,0,0,1
2896,Gia,Winters,2021-10-25,,Production Technician I,Stephanie Hill,gia.winters@bilearner.com,CCDR,Active,ZONE B,Part-Time,Unk,Still Employed,Field Operations,1979-11-28,MA,Laborer,68059,Divorced,Fully Meets,4,46.3,4.4,5.0,4.0,1.0,1,1,1.0,794.92,5.0,True,4.4,2021,10,4,40-50,3.65,3,0,158.98,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.4649569621896868,-0.5045285781222825,0.5395509076385357,0.8054554812527766,0.0,0.8978526032391942,1.7491540580546934,1,0,0.101390402544243,1,0,0,0,Male,Other,0,1,0
2897,Aidyn,Cuevas,2022-03-04,2023-07-02,Production Technician I,Melissa Young,aidyn.cuevas@bilearner.com,SVG,Active,ZONE C,Part-Time,Voluntary,Theory war statement international anyone.,Field Operations,1963-06-10,MA,Mechanic,48860,Widowed,Fully Meets,4,62.8,4.0,3.0,5.0,2.0,1,1,1.0,926.17,2.0,False,1.33,2022,3,1,60+,3.45,3,0,463.08,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0.4679914002979795,-0.7813111938975134,-0.8095680602957066,0.5647275846864819,0.0,1.3965724143907046,1.7491540580546934,1,0,0.0794193175315596,1,0,0,0,Female,Hispanic,0,1,1
2898,Angel,Santos,2019-12-20,,Production Technician I,Kenneth Vaughn,angel.santos@bilearner.com,EW,Active,ZONE A,Full-Time,Unk,Still Employed,Field Operations,1987-01-09,MA,Coordinator,53945,Single,Fully Meets,4,39.2,6.2,1.0,4.0,3.0,1,1,0.0,832.37,1.0,True,6.25,2019,12,4,30-40,2.55,3,0,832.37,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.8664074696843792,0.7409931928662555,1.352537907859496,-0.5185479498618465,0.0,1.0401539893544254,-0.5717049309608219,1,0,0.1472094988580503,0,0,0,0,Female,Other,0,0,0
2899,Johnathan,Huerta,2020-09-11,2022-03-31,Production Technician I,Mercedes Cervantes,johnathan.huerta@bilearner.com,MSC,Active,ZONE B,Part-Time,Resignation,May evidence race million response need I.,Project Management - Con,1992-04-29,MA,Coordinator,26846,Single,Fully Meets,5,33.9,5.5,1.0,5.0,3.0,1,1,0.0,128.8,5.0,False,1.55,2020,9,3,30-40,2.9,3,0,25.76,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-1.166081792180418,0.2566236152596017,-0.7128885251342951,-0.0972741308708299,0.0,-1.6332501823169512,-0.5717049309608219,1,0,0.1260472500109175,0,0,0,0,Male,Other,0,0,1
2900,Katelyn,Garner,2021-10-31,2023-07-12,Production Technician I,Christine Owens,katelyn.garner@bilearner.com,TNS,Active,ZONE B,Temporary,Resignation,Bar poor finish culture movie despite.,General - Con,1952-10-01,MA,Locator,32806,Widowed,Exceeds,2,73.5,4.4,1.0,4.0,1.0,1,1,1.0,255.02,4.0,False,1.69,2021,10,4,60+,2.05,4,0,63.76,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1.0729942777899817,-0.5045285781222825,-0.6513651845770333,-1.1203676912775842,0.0,-1.1536432142137616,1.7491540580546934,1,0,0.0023131043409361,1,0,0,0,Male,White,1,1,1
2901,Deshawn,Ayers,2018-10-21,2019-04-24,Production Technician I,Yesenia Hawkins,deshawn.ayers@bilearner.com,PYZ,Active,ZONE A,Part-Time,Involuntary,Although allow describe school meet argue office.,Wireline Construction,1991-12-21,MA,Foreman,52065,Single,Fully Meets,4,34.2,7.4,1.0,4.0,5.0,1,1,0.0,674.34,4.0,False,0.51,2018,10,4,30-40,3.05,3,0,168.58,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,-1.1491190946806418,1.571341040191948,-1.1699190549882403,0.0832717915538912,0.0,0.4396763378780583,-0.5717049309608219,1,0,0.1265541293996788,0,0,0,0,Female,White,0,0,1
2902,Siena,Meadows,2021-01-07,,Production Technician I,Rebekah Jordan,siena.meadows@bilearner.com,WBL,Active,ZONE B,Part-Time,Unk,Still Employed,Field Operations,1961-03-11,MA,Laborer,34499,Widowed,Fully Meets,1,65.0,5.2,5.0,4.0,3.0,1,1,0.0,778.36,2.0,True,5.2,2021,1,1,60+,4.15,3,0,389.18,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0.5923845152963352,0.0490366534281788,0.891112853680032,1.4072752226685148,0.0,0.8349284122093353,-0.5717049309608219,1,0,0.1437436717439849,0,0,0,0,Female,Black,0,0,0
2903,Presley,Padilla,2023-02-09,2023-05-07,Production Technician I,Christine Johnson,presley.padilla@bilearner.com,NEL,Active,ZONE A,Full-Time,Resignation,Record your institution south stop play.,Engineers,1998-02-26,MA,Engineer,14416,Single,Needs Improvement,5,28.1,3.1,3.0,3.0,5.0,1,1,0.0,906.63,2.0,False,0.24,2023,2,1,<30,3.5,2,0,453.32,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-1.494027277176082,-1.4040720793917825,-1.2885712117772457,0.6249095588280554,0.0,1.3223249087914628,-0.5717049309608219,1,0,0.0213277240890847,0,0,0,0,Male,Asian,0,0,1
2904,Marquis,Atkinson,2020-02-15,2020-10-20,Production Technician I,William Livingston,marquis.atkinson@bilearner.com,PL,Voluntarily Terminated,ZONE A,Part-Time,Retirement,Feel individual dog in sort product.,Project Management - Con,1946-10-05,MA,Technician,84227,Widowed,Exceeds,4,79.5,6.1,4.0,2.0,4.0,1,1,0.0,986.01,4.0,False,0.68,2020,2,1,60+,3.3,4,0,246.5,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1.4122482277854964,0.6717975389224475,-1.0952121414544225,0.3841816622617601,0.0,1.6239506505758965,-0.5717049309608219,1,0,0.0309895256925198,0,0,0,0,Female,Other,1,0,1
2905,Gillian,Williams,2022-10-14,,Production Technician II,Stacy Schmidt,gillian.williams@bilearner.com,PL,Active,ZONE C,Full-Time,Unk,Still Employed,Yard (Material Handling),1973-12-05,MA,Warehouse,96294,Divorced,Fully Meets,1,52.3,3.4,2.0,5.0,1.0,1,1,1.0,846.88,5.0,True,3.43,2022,10,4,50-60,2.8,3,0,169.38,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.1257030121941717,-1.1964851175603597,0.1132820480632213,-0.2176380791539776,0.0,1.0952886519053466,1.7491540580546934,1,0,0.09071846322051,1,0,0,0,Male,Asian,0,1,0
2906,Anabel,Hanna,2018-10-02,,Production Technician II,Anthony Mcguire,anabel.hanna@bilearner.com,PYZ,Active,ZONE B,Part-Time,Unk,Still Employed,Field Operations,1979-02-11,MA,Technician,87232,Divorced,Needs Improvement,5,47.1,7.5,2.0,5.0,4.0,1,1,0.0,998.74,1.0,True,7.46,2018,10,4,40-50,3.55,2,0,998.74,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.4197231021902846,1.640536694135755,1.884275351247259,0.685091532969629,0.0,1.6723217225451057,-0.5717049309608219,1,0,0.009724368764591,0,0,0,0,Male,Asian,0,0,0
2907,Celeste,Branch,2020-06-22,,Production Technician II,Timothy Clark,celeste.branch@bilearner.com,SVG,Active,ZONE C,Part-Time,Unk,Still Employed,Yard (Material Handling),1962-03-04,MA,Supervisor,38430,Widowed,Needs Improvement,4,64.0,5.7,1.0,4.0,5.0,1,1,0.0,510.69,4.0,True,5.74,2020,6,2,60+,3.05,2,0,127.67,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5358421902970827,0.3950149231472172,1.128417167258042,0.0832717915538912,0.0,-0.1821560209405679,-0.5717049309608219,1,0,0.0995314372591385,0,0,0,0,Male,White,0,0,0
2908,Shyanne,Cooper,2021-03-19,,Production Technician II,Katherine Banks,shyanne.cooper@bilearner.com,TNS,Active,ZONE C,Temporary,Unk,Still Employed,Project Management - Con,1980-04-06,MA,Coordinator,49657,Single,Exceeds,1,46.0,5.0,4.0,2.0,5.0,1,1,1.0,100.55,1.0,True,5.0,2021,3,1,40-50,3.55,4,0,100.55,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.4819196596894624,-0.0893546544594366,0.8032223671696578,0.685091532969629,0.0,-1.7405936845267047,1.7491540580546934,-1,1,-0.0078486845482145,1,0,1,0,Male,Asian,1,1,0
2909,Nancy,Barrett,2019-03-28,,Production Technician II,Michael Kim,nancy.barrett@bilearner.com,WBL,Active,ZONE C,Part-Time,Unk,Still Employed,Field Operations,1941-10-02,MA,Laborer,45022,Single,Needs Improvement,1,84.5,7.0,2.0,4.0,4.0,1,1,1.0,818.39,4.0,True,6.98,2019,3,1,60+,3.2,2,0,204.6,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1.694959852781759,1.2945584244167168,1.6733381836223615,0.263817713978613,0.0,0.9870332048980588,1.7491540580546934,-1,1,-0.0154746781134994,1,0,1,0,Female,Hispanic,0,1,0
